,ck_trieda,ck_cislo,spravcovske_cislo,ID_most,rok_postavenia,stav_kod,stav_slovom,lon,lat,rok_data
16439,Diaľnica,D1,288,M6049,2008.0,3,Dobrý,20.448290638,49.016685808,2022
16440,Diaľnica,D1,287,M2523,2008.0,3,Dobrý,20.441011124,49.019784632,2022
16441,Diaľnica,D1,285,M4297,2008.0,3,Dobrý,20.429834605,49.035839547,2022
16442,Diaľnica,D1,278,M2862,2008.0,3,Dobrý,20.328731682,49.071259662,2022
16443,Diaľnica,D1,280,M6474,2008.0,4,Uspokojivý,20.357439921,49.059288346,2022
16444,Diaľnica,D1,281,M5826,2008.0,4,Uspokojivý,20.367491962,49.050723155,2022
16445,Diaľnica,D1,282,M4029,2008.0,3,Dobrý,0.0,0.0,2022
16446,Diaľnica,D1,284,M4125,2008.0,3,Dobrý,20.406564732,49.037322574,2022
16447,Diaľnica,D1,278,M2862,2008.0,3,Dobrý,20.328731682,49.071259662,2022
16448,Diaľnica,D1,278,M2862,2008.0,3,Dobrý,20.328731682,49.071259662,2022
16449,Diaľnica,D1,277,M9448,2008.0,3,Dobrý,20.325478,49.071784,2022
16450,Diaľnica,D1,276,M3836,2008.0,3,Dobrý,20.316224369,49.074067997,2022
16451,Diaľnica,D1,273,M3670,2008.0,3,Dobrý,20.275701984,49.073067199,2022
16452,Diaľnica,D1,273,M3670,2008.0,3,Dobrý,20.275701984,49.073067199,2022
16453,Diaľnica,D1,272,M6623,2008.0,3,Dobrý,20.265529573,49.066760333,2022
16454,Diaľnica,D1,265,M9444,2009.0,3,Dobrý,20.14747,49.06426,2022
16455,Diaľnica,D1,267,M9445,2009.0,2,Veľmi dobrý,20.164292,49.067285,2022
16456,Diaľnica,D1,268,M9446,2009.0,3,Dobrý,20.178179,49.06522,2022
16457,Diaľnica,D1,270,M9447,2009.0,3,Dobrý,20.196356,49.064767,2022
16458,Diaľnica,D1,259,M2885,2007.0,4,Uspokojivý,20.090869318,49.067235408,2022
16459,Diaľnica,D1,260,M470,2007.0,3,Dobrý,20.096155308,49.069807067,2022
16460,Diaľnica,D1,262,M6368,2007.0,2,Veľmi dobrý,20.118169145,49.072069856,2022
16461,Diaľnica,D1,253,M6209,2008.0,3,Dobrý,20.023628347,49.069394393,2022
16462,Diaľnica,D1,254,M335,2008.0,3,Dobrý,20.038111733,49.069779802,2022
16463,Diaľnica,D1,255,M5871,2008.0,3,Dobrý,20.045440539,49.068589157,2022
16464,Diaľnica,D1,258,M5694,2007.0,3,Dobrý,20.083780009,49.064183088,2022
16465,Diaľnica,D1,250,M2561,2008.0,3,Dobrý,19.990267712,49.070517696,2022
16466,Diaľnica,D1,251,M3387,2007.0,3,Dobrý,19.996629374,49.069434363,2022
16467,Diaľnica,D1,252,M5571,2008.0,3,Dobrý,20.016148444,49.070137832,2022
16468,Diaľnica,D1,243A,M7616,2000.0,1,Bezchybný,19.924242005,49.068387246,2022
16469,Diaľnica,D1,244,M4787,1998.0,1,Bezchybný,19.929117545,49.067266942,2022
16470,Diaľnica,D1,245A,M5179,2000.0,1,Bezchybný,19.941177482,49.066199947,2022
16471,Diaľnica,D1,246A,M5748,2000.0,1,Bezchybný,19.947039599,49.065007848,2022
16472,Diaľnica,D1,247A,M2087,2000.0,1,Bezchybný,19.963534888,49.065026848,2022
16473,Diaľnica,D1,248A,M6752,2000.0,1,Bezchybný,19.973877531,49.069302168,2022
16474,Diaľnica,D1,238,M2527,1998.0,1,Bezchybný,19.865544039,49.058821862,2022
16475,Diaľnica,D1,239A,M1257,2000.0,1,Bezchybný,19.891011635,49.069000778,2022
16476,Diaľnica,D1,241A,M1176,2000.0,1,Bezchybný,19.904265222,49.07119217,2022
16477,Diaľnica,D1,230A,M4812,1986.0,4,Uspokojivý,19.76126728,49.056794662,2022
16478,Diaľnica,D1,231A,M5908,1985.0,2,Veľmi dobrý,19.773657634,49.053420467,2022
16479,Diaľnica,D1,232,M4910,1985.0,3,Dobrý,19.8064609,49.055752855,2022
16480,Diaľnica,D1,234A,M6244,1986.0,3,Dobrý,19.824170101,49.057094968,2022
16481,Diaľnica,D1,235,M7580,1985.0,3,Dobrý,19.832518883,49.057593868,2022
16482,Diaľnica,D1,236A,M1686,1991.0,4,Uspokojivý,19.846325479,49.055811718,2022
16483,Diaľnica,D1,228,M6560,1984.0,4,Uspokojivý,19.744116785,49.059277045,2022
16484,Diaľnica,D1,229,M4023,1984.0,5,Zlý,19.746653321,49.05944052,2022
16485,Diaľnica,D1,220,M1279,1983.0,3,Dobrý,19.691368339,49.057214799,2022
16486,Diaľnica,D1,221,M2123,1983.0,3,Dobrý,19.702670611,49.055882095,2022
16487,Diaľnica,D1,222,M6884,1984.0,2,Veľmi dobrý,19.703734229,49.05551834,2022
16488,Diaľnica,D1,224,M595,1984.0,3,Dobrý,19.725289091,49.054512134,2022
16489,Diaľnica,D1,219,M1546,1976.0,4,Uspokojivý,19.680270745,49.056446924,2022
16490,Diaľnica,D1,216,M2004,1976.0,4,Uspokojivý,19.617124023,49.072354162,2022
16491,Diaľnica,D1,217,M4831,1976.0,4,Uspokojivý,19.63130978,49.068284469,2022
16492,Diaľnica,D1,213,M5731,1971.0,3,Dobrý,19.596627139,49.075222208,2022
16493,Diaľnica,D1,204,M5245,1978.0,4,Uspokojivý,19.445052134,49.093865181,2022
16494,Diaľnica,D1,205,M1227,1976.0,3,Dobrý,19.463303688,49.088353818,2022
16495,Diaľnica,D1,206,M1521,1978.0,4,Uspokojivý,19.475691289,49.088234055,2022
16496,Diaľnica,D1,207,M3949,1976.0,2,Veľmi dobrý,19.503814131,49.088283055,2022
16497,Diaľnica,D1,208,M7309,1976.0,2,Veľmi dobrý,19.514036473,49.091883404,2022
16498,Diaľnica,D1,209A,M2730,1978.0,4,Uspokojivý,19.552662264,49.085896386,2022
16499,Diaľnica,D1,210,M5603,1971.0,2,Veľmi dobrý,19.586105157,49.080624896,2022
16500,Diaľnica,D1,200,M5435,1976.0,4,Uspokojivý,19.412598916,49.091271557,2022
16501,Diaľnica,D1,324,M4981,2003.0,1,Bezchybný,20.822299614,49.009328451,2022
16502,Diaľnica,D1,325,M5809,2003.0,1,Bezchybný,20.830330054,49.009407851,2022
16503,Diaľnica,D1,326,M1274,2003.0,1,Bezchybný,20.838051462,49.009367889,2022
16504,Diaľnica,D1,327,M3120,1997.0,4,Uspokojivý,20.914817669,48.995930734,2022
16505,Diaľnica,D1,328,M1245,1997.0,3,Dobrý,20.915457799,48.995942507,2022
16506,Diaľnica,D1,329,M3811,1997.0,5,Zlý,20.921739054,48.99665877,2022
16507,Diaľnica,D1,331,M891,1997.0,3,Dobrý,20.929616632,49.000320752,2022
16508,Diaľnica,D1,332,M6378,1997.0,1,Bezchybný,20.931112436,49.001644023,2022
16509,Diaľnica,D1,333.1,M4492,1997.0,3,Dobrý,20.93858755,49.008603573,2022
16510,Diaľnica,D1,333B,M3087,1997.0,3,Dobrý,20.940909586,49.010751318,2022
16511,Diaľnica,D1,333.3,M3342,1997.0,3,Dobrý,20.942682837,49.009827861,2022
16512,Diaľnica,D1,334,M5782,2003.0,3,Dobrý,20.952248302,49.014980033,2022
16513,Diaľnica,D1,335,M2996,2003.0,4,Uspokojivý,20.961683833,49.017261279,2022
16514,Diaľnica,D1,336,M358,2003.0,1,Bezchybný,20.967162598,49.018174125,2022
16515,Diaľnica,D1,337,M3986,2003.0,1,Bezchybný,20.97148894,49.018076534,2022
16516,Diaľnica,D1,338,M6111,2003.0,1,Bezchybný,20.978327524,49.019598533,2022
16517,Diaľnica,D1,338.1,M9407,2003.0,3,Dobrý,20.983358,49.02056,2022
16518,Diaľnica,D1,338A,M336,2003.0,1,Bezchybný,20.983537165,49.020603346,2022
16519,Diaľnica,D1,400,M9638,2015.0,2,Veľmi dobrý,20.9826,49.02137,2022
16520,Diaľnica,D1,401,M9637,2015.0,1,Bezchybný,20.99147,49.02468,2022
16521,Diaľnica,D1,402,M9636,2015.0,2,Veľmi dobrý,20.99811,49.02667,2022
16522,Diaľnica,D1,403,M9635,2015.0,2,Veľmi dobrý,21.00726,49.02646,2022
16523,Diaľnica,D1,404,M9634,2015.0,1,Bezchybný,21.01312,49.02647,2022
16524,Diaľnica,D1,405,M9633,2015.0,2,Veľmi dobrý,21.02014,49.02653,2022
16525,Diaľnica,D1,406,M9632,2015.0,1,Bezchybný,21.02875,49.02316,2022
16526,Diaľnica,D1,407,M9631,2015.0,2,Veľmi dobrý,21.03697,49.01894,2022
16527,Diaľnica,D1,408,M9630,2015.0,2,Veľmi dobrý,21.03982,49.01566,2022
16528,Diaľnica,D1,409,M9629,2015.0,2,Veľmi dobrý,21.05561,49.00454,2022
16529,Diaľnica,D1,410,M9628,2015.0,2,Veľmi dobrý,21.06031,48.99908,2022
16530,Diaľnica,D1,411,M9627,2015.0,2,Veľmi dobrý,21.07703,48.99938,2022
16531,Diaľnica,D1,412,M9626,2015.0,1,Bezchybný,21.0905,49.00098,2022
16532,Diaľnica,D1,413,M9625,2015.0,1,Bezchybný,21.10436,49.00093,2022
16533,Diaľnica,D1,205P,M9523,2009.0,3,Dobrý,21.11979,49.00506,2022
16534,Diaľnica,D1,206P,M9525,2010.0,3,Dobrý,21.12794,49.00723,2022
16535,Diaľnica,D1,207P,M9527,2010.0,3,Dobrý,21.14105,49.00736,2022
16536,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.1606146,49.00320956,2022
16537,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16286969,49.00292753,2022
16538,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16539857,49.00275302,2022
16539,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.1606146,49.00320956,2022
16540,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16286969,49.00292753,2022
16541,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16539857,49.00275302,2022
16542,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.1606146,49.00320956,2022
16543,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16286969,49.00292753,2022
16544,Diaľnica,D1,214P,M9531,2010.0,3,Dobrý,21.16539857,49.00275302,2022
16545,Diaľnica,D1,208P,M9529,2010.0,2,Veľmi dobrý,21.17561,49.00275,2022
16546,Diaľnica,D1,SO 201-00,M9769,2021.0,-1,Neznámy,21.20162,48.99658,2022
16547,Diaľnica,D1,213-00,M9833,2021.0,-1,Neznámy,21.2034,48.99542,2022
16548,Diaľnica,D1,SO 208-00,M9862,2021.0,-1,Neznámy,21.20444,48.99735,2022
16549,Diaľnica,D1,SO 208-00,M9862,2021.0,-1,Neznámy,21.20444,48.99735,2022
16550,Diaľnica,D1,217,M9535,2010.0,2,Veľmi dobrý,21.2033037,48.99711517,2022
16551,Diaľnica,D1,216,M9534,2010.0,2,Veľmi dobrý,21.19826978,48.99637729,2022
16552,Diaľnica,D1,SO 211-00,M9827,2021.0,-1,Neznámy,21.20103,48.99786,2022
16553,Diaľnica,D1,215,M9533,2010.0,3,Dobrý,21.20125456,48.99749658,2022
16554,Diaľnica,D1,SO 203-00,M9814,2021.0,-1,Neznámy,21.21073,48.98658,2022
16555,Diaľnica,D1,SO 205-00,M9817,2021.0,-1,Neznámy,21.21604,48.97885,2022
16556,Diaľnica,D1,206-00,M9820,2021.0,-1,Neznámy,21.24558,48.96408,2022
16557,Diaľnica,D1,207-00,M9825,2021.0,-1,Neznámy,21.25217,48.9539,2022
16558,Diaľnica,D1,215-00,M9856,2021.0,-1,Neznámy,21.25574,48.94792,2022
16559,Diaľnica,D1,214-00,M9834,2021.0,-1,Neznámy,21.25451,48.95,2022
16560,Diaľnica,D1,001D,M4679,1982.0,3,Dobrý,21.256855181,48.952350674,2022
16561,Diaľnica,D1,349,M3411,1982.0,2,Veľmi dobrý,21.259057899,48.940007962,2022
16562,Diaľnica,D1,350,M2416,1982.0,2,Veľmi dobrý,21.259737412,48.934973337,2022
16563,Diaľnica,D1,352,M3674,1982.0,2,Veľmi dobrý,21.253059854,48.916743442,2022
16564,Diaľnica,D1,354,M6685,1982.0,3,Dobrý,21.248751521,48.90076424,2022
16565,Diaľnica,D1,357,M1237,1982.0,1,Bezchybný,21.251981744,48.877454106,2022
16566,Diaľnica,D1,358,M5068,1988.0,1,Bezchybný,21.256807936,48.868224911,2022
16567,Diaľnica,D1,359,M5163,1988.0,1,Bezchybný,21.25822628,48.866387845,2022
16568,Diaľnica,D1,360,M6786,1988.0,1,Bezchybný,21.264694658,48.860114934,2022
16569,Diaľnica,D1,362,M937,1988.0,4,Uspokojivý,21.269356552,48.856855331,2022
16570,Diaľnica,D1,362 1,M7004,1988.0,1,Bezchybný,21.270235492,48.85793063,2022
16571,Diaľnica,D1,364,M7502,1988.0,4,Uspokojivý,21.301004108,48.838761054,2022
16572,Diaľnica,D1,365,M4660,1989.0,4,Uspokojivý,21.306672095,48.831621516,2022
16573,Diaľnica,D1,365.2,M9909,2016.0,1,Bezchybný,21.30694,48.8318,2022
16574,Diaľnica,D1,365.1,M9908,2016.0,1,Bezchybný,21.30653,48.83155,2022
16575,Diaľnica,D1,365A,M9906,2016.0,-1,Neznámy,21.30761,48.83002,2022
16576,Diaľnica,D1,367,M2475,1988.0,4,Uspokojivý,21.310453901,48.818354118,2022
16577,Diaľnica,D1,370,M4622,1988.0,4,Uspokojivý,21.311235673,48.798784066,2022
16578,Diaľnica,D1,D1-441,M9854,2019.0,-1,Neznámy,21.31297,48.79241,2022
16579,Diaľnica,D1,D1-442.3,M9844,2019.0,-1,Neznámy,21.31299,48.79191,2022
16580,Diaľnica,D1,D1-442.4,M9846,2019.0,-1,Neznámy,21.30923,48.7882,2022
16581,Diaľnica,D1,D1-442.2,M9842,2019.0,-1,Neznámy,21.31302,48.78946,2022
16582,Diaľnica,D1,D1-442.1,M9843,2018.0,-1,Neznámy,21.31375,48.79258,2022
16583,Diaľnica,D1,D1-442.5,M9847,2019.0,-1,Neznámy,21.30935,48.78788,2022
16584,Diaľnica,D1,D1-443,M9792,2019.0,-1,Neznámy,21.31309,48.78245,2022
16585,Diaľnica,D1,D1-444,M9793,2019.0,-1,Neznámy,21.31957,48.77647,2022
16586,Diaľnica,D1,D1-445,M9795,2019.0,-1,Neznámy,21.3246,48.7702,2022
16587,Diaľnica,D1,D1-446,M9794,2019.0,-1,Neznámy,21.33186,48.74959,2022
16588,Diaľnica,D1,D1-448.1,M9850,2019.0,-1,Neznámy,21.33704,48.74384,2022
16589,Diaľnica,D1,D1-488.2,M9831,2019.0,-1,Neznámy,21.33797,48.74241,2022
16590,Diaľnica,D1,D1-450,M9819,2019.0,-1,Neznámy,21.364,48.7427,2022
16591,Diaľnica,D1,D1-451,M9818,2019.0,-1,Neznámy,21.3767,48.7418,2022
16592,Diaľnica,D1,D1-452,M9810,2019.0,-1,Neznámy,21.386,48.738,2022
16593,Diaľnica,D1,D1-455,M9796,2019.0,-1,Neznámy,21.4218,48.728,2022
16594,Diaľnica,D1,D1-450,M9819,2019.0,-1,Neznámy,21.364,48.7427,2022
16595,Diaľnica,D1,D1-451,M9818,2019.0,-1,Neznámy,21.3767,48.7418,2022
16596,Diaľnica,D1,D1-452,M9810,2019.0,-1,Neznámy,21.386,48.738,2022
16597,Diaľnica,D1,D1-455,M9796,2019.0,-1,Neznámy,21.4218,48.728,2022
16598,Diaľnica,D1,D1-443,M9792,2019.0,-1,Neznámy,21.31309,48.78245,2022
16599,Diaľnica,D1,D1-444,M9793,2019.0,-1,Neznámy,21.31957,48.77647,2022
16600,Diaľnica,D1,D1-445,M9795,2019.0,-1,Neznámy,21.3246,48.7702,2022
16601,Diaľnica,D1,D1-446,M9794,2019.0,-1,Neznámy,21.33186,48.74959,2022
16602,Diaľnica,D1,D1-441,M9854,2019.0,-1,Neznámy,21.31297,48.79241,2022
16603,Diaľnica,D1,370,M4622,1988.0,4,Uspokojivý,21.311235673,48.798784066,2022
16604,Diaľnica,D1,367,M2475,1988.0,4,Uspokojivý,21.310453901,48.818354118,2022
16605,Diaľnica,D1,365,M4660,1989.0,4,Uspokojivý,21.306672095,48.831621516,2022
16606,Diaľnica,D1,364,M7502,1988.0,4,Uspokojivý,21.301004108,48.838761054,2022
16607,Diaľnica,D1,362,M937,1988.0,4,Uspokojivý,21.269356552,48.856855331,2022
16608,Diaľnica,D1,360,M6786,1988.0,1,Bezchybný,21.264694658,48.860114934,2022
16609,Diaľnica,D1,358A,M7193,1988.0,1,Bezchybný,21.256960637,48.868277719,2022
16610,Diaľnica,D1,359,M5163,1988.0,1,Bezchybný,21.25822628,48.866387845,2022
16611,Diaľnica,D1,349,M3411,1982.0,2,Veľmi dobrý,21.259057899,48.940007962,2022
16612,Diaľnica,D1,350,M2416,1982.0,2,Veľmi dobrý,21.259737412,48.934973337,2022
16613,Diaľnica,D1,352,M3674,1982.0,2,Veľmi dobrý,21.253059854,48.916743442,2022
16614,Diaľnica,D1,354,M6685,1982.0,3,Dobrý,21.248751521,48.90076424,2022
16615,Diaľnica,D1,357,M1237,1982.0,1,Bezchybný,21.251981744,48.877454106,2022
16616,Diaľnica,D1,SO 203-00,M9814,2021.0,-1,Neznámy,21.21073,48.98658,2022
16617,Diaľnica,D1,SO 205-00,M9817,2021.0,-1,Neznámy,21.21604,48.97885,2022
16618,Diaľnica,D1,206-00,M9820,2021.0,-1,Neznámy,21.24558,48.96408,2022
16619,Diaľnica,D1,207-00,M9825,2021.0,-1,Neznámy,21.25217,48.9539,2022
16620,Diaľnica,D1,SO 201-00,M9769,2021.0,-1,Neznámy,21.20162,48.99658,2022
16621,Diaľnica,D1,205L,M9522,2009.0,3,Dobrý,21.11986074,49.005220113,2022
16622,Diaľnica,D1,206L,M9524,2010.0,3,Dobrý,21.12796084,49.00735239,2022
16623,Diaľnica,D1,207L,M9526,2010.0,3,Dobrý,21.14110195,49.00750799,2022
16624,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16282911,49.00306253,2022
16625,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16058768,49.00334453,2022
16626,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16550837,49.0028788,2022
16627,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16282911,49.00306253,2022
16628,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16058768,49.00334453,2022
16629,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16550837,49.0028788,2022
16630,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16282911,49.00306253,2022
16631,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16058768,49.00334453,2022
16632,Diaľnica,D1,214L,M9530,2010.0,3,Dobrý,21.16550837,49.0028788,2022
16633,Diaľnica,D1,208L,M9528,2010.0,2,Veľmi dobrý,21.17558079,49.00286667,2022
16634,Diaľnica,D1,400,M9638,2015.0,2,Veľmi dobrý,20.9826,49.02137,2022
16635,Diaľnica,D1,401,M9637,2015.0,1,Bezchybný,20.99147,49.02468,2022
16636,Diaľnica,D1,402,M9636,2015.0,2,Veľmi dobrý,20.99811,49.02667,2022
16637,Diaľnica,D1,403,M9635,2015.0,2,Veľmi dobrý,21.00726,49.02646,2022
16638,Diaľnica,D1,404,M9634,2015.0,1,Bezchybný,21.01312,49.02647,2022
16639,Diaľnica,D1,405,M9633,2015.0,2,Veľmi dobrý,21.02014,49.02653,2022
16640,Diaľnica,D1,406,M9632,2015.0,1,Bezchybný,21.02875,49.02316,2022
16641,Diaľnica,D1,407,M9631,2015.0,2,Veľmi dobrý,21.03697,49.01894,2022
16642,Diaľnica,D1,408,M9630,2015.0,2,Veľmi dobrý,21.03982,49.01566,2022
16643,Diaľnica,D1,409,M9629,2015.0,2,Veľmi dobrý,21.05561,49.00454,2022
16644,Diaľnica,D1,410,M9628,2015.0,2,Veľmi dobrý,21.06031,48.99908,2022
16645,Diaľnica,D1,411,M9627,2015.0,2,Veľmi dobrý,21.07703,48.99938,2022
16646,Diaľnica,D1,412,M9626,2015.0,1,Bezchybný,21.0905,49.00098,2022
16647,Diaľnica,D1,413,M9625,2015.0,1,Bezchybný,21.10436,49.00093,2022
16648,Diaľnica,D1,334,M5782,2003.0,3,Dobrý,20.952248302,49.014980033,2022
16649,Diaľnica,D1,335,M2996,2003.0,4,Uspokojivý,20.961683833,49.017261279,2022
16650,Diaľnica,D1,336,M358,2003.0,1,Bezchybný,20.967162598,49.018174125,2022
16651,Diaľnica,D1,337,M3986,2003.0,1,Bezchybný,20.97148894,49.018076534,2022
16652,Diaľnica,D1,338,M6111,2003.0,1,Bezchybný,20.978327524,49.019598533,2022
16653,Diaľnica,D1,333B,M3087,1997.0,3,Dobrý,20.940909586,49.010751318,2022
16654,Diaľnica,D1,327,M3120,1997.0,4,Uspokojivý,20.914817669,48.995930734,2022
16655,Diaľnica,D1,328,M1245,1997.0,3,Dobrý,20.915457799,48.995942507,2022
16656,Diaľnica,D1,329,M3811,1997.0,5,Zlý,20.921739054,48.99665877,2022
16657,Diaľnica,D1,331,M891,1997.0,3,Dobrý,20.929616632,49.000320752,2022
16658,Diaľnica,D1,332,M6378,1997.0,1,Bezchybný,20.931112436,49.001644023,2022
16659,Diaľnica,D1,333.1,M4492,1997.0,3,Dobrý,20.93858755,49.008603573,2022
16660,Diaľnica,D2,58,M1167,1980.0,2,Veľmi dobrý,16.987344942,48.685144587,2022
16661,Diaľnica,D2,59,M6553,1978.0,4,Uspokojivý,16.987270247,48.682527237,2022
16662,Diaľnica,D2,60,M3364,1978.0,4,Uspokojivý,16.988878302,48.669627282,2022
16663,Diaľnica,D2,64,M1729,1978.0,4,Uspokojivý,17.002270719,48.638002657,2022
16664,Diaľnica,D2,65,M3725,1978.0,4,Uspokojivý,17.004182568,48.634769526,2022
16665,Diaľnica,D2,69,M4851,1978.0,5,Zlý,17.015397277,48.60274434,2022
16666,Diaľnica,D2,70,M2463,1978.0,2,Veľmi dobrý,17.016470646,48.591460123,2022
16667,Diaľnica,D2,73,M2998,1978.0,4,Uspokojivý,17.014001834,48.571068315,2022
16668,Diaľnica,D2,76,M4044,1978.0,4,Uspokojivý,17.018786383,48.530353785,2022
16669,Diaľnica,D2,79,M7486,1978.0,2,Veľmi dobrý,17.031888556,48.504269932,2022
16670,Diaľnica,D2,80,M5042,1978.0,4,Uspokojivý,17.03181431,48.503716346,2022
16671,Diaľnica,D2,82,M3454,1978.0,4,Uspokojivý,17.035825845,48.465704898,2022
16672,Diaľnica,D2,84,M5900,1978.0,3,Dobrý,17.038638805,48.458267417,2022
16673,Diaľnica,D2,86,M6103,1978.0,4,Uspokojivý,17.042846521,48.432938277,2022
16674,Diaľnica,D2,89,M3560,1978.0,3,Dobrý,17.035858135,48.410394608,2022
16675,Diaľnica,D2,91,M5637,1972.0,3,Dobrý,17.026376152,48.394458221,2022
16676,Diaľnica,D2,94,M2244,1972.0,3,Dobrý,17.019540224,48.364204928,2022
16677,Diaľnica,D2,96,M2352,1972.0,4,Uspokojivý,17.022201314,48.345707589,2022
16678,Diaľnica,D2,99,M1036,1972.0,4,Uspokojivý,17.01763394,48.308785756,2022
16679,Diaľnica,D2,102,M1985,1972.0,3,Dobrý,17.009158173,48.280146225,2022
16680,Diaľnica,D2,105,M5133,1972.0,5,Zlý,17.009811569,48.261485987,2022
16681,Diaľnica,D2,108,M3613,1972.0,4,Uspokojivý,17.015576284,48.242088885,2022
16682,Diaľnica,D2,109,M2583,1972.0,4,Uspokojivý,17.017403584,48.238300785,2022
16683,Diaľnica,D2,111,M6083,1972.0,4,Uspokojivý,17.019728165,48.234077875,2022
16684,Diaľnica,D2,112,M1152,1972.0,4,Uspokojivý,17.040053722,48.204417173,2022
16685,Diaľnica,D2,113,M6413,1972.0,5,Zlý,17.042336593,48.199345322,2022
16686,Diaľnica,D2,114,M7074,1974.0,4,Uspokojivý,17.042753073,48.197617834,2022
16687,Diaľnica,D2,115,M4593,1974.0,2,Veľmi dobrý,17.047784245,48.185196459,2022
16688,Diaľnica,D2,117,M7746,2006.0,1,Bezchybný,17.063354899,48.175392505,2022
16689,Diaľnica,D2,119,M7581,2007.0,1,Bezchybný,17.075796499,48.16133611,2022
16690,Diaľnica,D2,124,M9921,1991.0,4,Uspokojivý,17.07598,48.14641,2022
16691,Diaľnica,D2,125,M700,1991.0,4,Uspokojivý,17.074977043,48.141127529,2022
16692,Diaľnica,D2,M 193,M10079,1992.0,-1,Neznámy,17.07559,48.14628,2022
16693,Diaľnica,D2,125,M700,1991.0,4,Uspokojivý,17.074977043,48.141127529,2022
16694,Diaľnica,D2,125,M700,1991.0,4,Uspokojivý,17.074977043,48.141127529,2022
16695,Diaľnica,D2,130,M134,1997.0,2,Veľmi dobrý,17.088269382,48.107437728,2022
16696,Diaľnica,D2,3,M5278,1998.0,1,Bezchybný,17.101608692,48.074127013,2022
16697,Diaľnica,D2,130,M134,1997.0,2,Veľmi dobrý,17.088269382,48.107437728,2022
16698,Diaľnica,D2,125A,M1954,1991.0,4,Uspokojivý,17.075178855,48.141074346,2022
16699,Diaľnica,D2,125A,M1954,1991.0,4,Uspokojivý,17.075178855,48.141074346,2022
16700,Diaľnica,D2,124,M9921,1991.0,4,Uspokojivý,17.07598,48.14641,2022
16701,Diaľnica,D2,125A,M1954,1991.0,4,Uspokojivý,17.075178855,48.141074346,2022
16702,Diaľnica,D2,117,M7746,2006.0,1,Bezchybný,17.063354899,48.175392505,2022
16703,Diaľnica,D2,119,M7581,2007.0,1,Bezchybný,17.075796499,48.16133611,2022
16704,Diaľnica,D2,113,M6413,1972.0,5,Zlý,17.042336593,48.199345322,2022
16705,Diaľnica,D2,114A,M2313,1974.0,4,Uspokojivý,17.042928146,48.197623608,2022
16706,Diaľnica,D2,115A,M1898,1974.0,2,Veľmi dobrý,17.047949876,48.185249718,2022
16707,Diaľnica,D2,112A,M71,1972.0,4,Uspokojivý,17.040227599,48.204442176,2022
16708,Diaľnica,D2,108,M3613,1972.0,4,Uspokojivý,17.015576284,48.242088885,2022
16709,Diaľnica,D2,109,M2583,1972.0,4,Uspokojivý,17.017403584,48.238300785,2022
16710,Diaľnica,D2,111,M6083,1972.0,4,Uspokojivý,17.019728165,48.234077875,2022
16711,Diaľnica,D2,99,M1036,1972.0,4,Uspokojivý,17.01763394,48.308785756,2022
16712,Diaľnica,D2,102,M1985,1972.0,3,Dobrý,17.009158173,48.280146225,2022
16713,Diaľnica,D2,105,M5133,1972.0,5,Zlý,17.009811569,48.261485987,2022
16714,Diaľnica,D2,89,M3560,1978.0,3,Dobrý,17.035858135,48.410394608,2022
16715,Diaľnica,D2,91,M5637,1972.0,3,Dobrý,17.026376152,48.394458221,2022
16716,Diaľnica,D2,94,M2244,1972.0,3,Dobrý,17.019540224,48.364204928,2022
16717,Diaľnica,D2,96,M2352,1972.0,4,Uspokojivý,17.022201314,48.345707589,2022
16718,Diaľnica,D2,76,M4044,1978.0,4,Uspokojivý,17.018786383,48.530353785,2022
16719,Diaľnica,D2,79,M7486,1978.0,2,Veľmi dobrý,17.031888556,48.504269932,2022
16720,Diaľnica,D2,80,M5042,1978.0,4,Uspokojivý,17.03181431,48.503716346,2022
16721,Diaľnica,D2,82,M3454,1978.0,4,Uspokojivý,17.035825845,48.465704898,2022
16722,Diaľnica,D2,84,M5900,1978.0,3,Dobrý,17.038638805,48.458267417,2022
16723,Diaľnica,D2,86,M6103,1978.0,4,Uspokojivý,17.042846521,48.432938277,2022
16724,Diaľnica,D2,65,M3725,1978.0,4,Uspokojivý,17.004182568,48.634769526,2022
16725,Diaľnica,D2,69,M4851,1978.0,5,Zlý,17.015397277,48.60274434,2022
16726,Diaľnica,D2,70,M2463,1978.0,2,Veľmi dobrý,17.016470646,48.591460123,2022
